synthetic_sme_id,synthetic_manager_id,manager_enterprise_sequence,manager_sex,manager_age_band,manager_education_level,manager_urban_rural,manager_in_workforce,sme_enterprise_activity_1digit,sme_enterprise_age_band,sme_ownership_structure,sme_household_ownership_share_band,sme_workplace_type,sme_current_capital_band,sme_startup_capital_band,sme_startup_capital_source,sme_primary_buyer_type,sme_has_business_license,sme_has_commercial_registration,sme_keeps_accounting_books,sme_has_online_page_or_storefront,sme_has_mobile_sales_app,sme_share_of_sales_online_band,sme_hires_nonhousehold_workers,sme_num_nonhousehold_workers_band,sme_num_related_external_workers_band,sme_any_workers_with_social_insurance,sme_num_workers_with_social_insurance_band,sme_new_workers_joined_last12m,sme_workers_left_last12m,sme_annual_wage_bill_band,sme_annual_taxes_paid_band,sme_average_monthly_net_earnings_band
190,822,1,0,6,1,1,0,0,5,1,-1,2,3,5,1,1,0,0,1,0,0,-1,0,0,0,0,0,0,0,0,-1,1
191,823,1,0,5,4,0,1,6,4,1,-1,1,6,3,1,1,1,1,0,0,0,-1,0,0,0,0,0,0,0,0,-1,4
192,831,1,1,4,1,1,1,0,4,1,-1,1,6,2,4,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,3
193,853,1,0,3,2,1,1,7,4,1,-1,12,5,5,2,1,0,0,0,0,0,-1,1,0,0,0,-1,0,0,0,-1,4
194,862,1,0,3,2,1,1,0,5,1,-1,10,7,7,1,7,0,1,0,0,0,-1,0,0,1,0,0,0,0,0,-1,5
195,868,1,1,3,2,1,1,6,4,1,-1,1,5,3,2,1,0,0,1,0,0,-1,0,0,0,0,0,0,0,0,-1,1
196,879,1,1,6,1,1,0,19,4,1,-1,1,3,4,4,1,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,3
197,879,2,1,6,1,1,0,0,5,1,-1,1,4,2,4,1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,-1,1
198,883,1,1,3,2,1,1,6,3,1,-1,1,5,6,1,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,1
199,885,1,1,6,1,1,0,0,5,1,-1,1,7,4,1,1,-1,0,1,0,0,-1,0,0,0,0,0,0,0,0,-1,2
200,893,1,0,5,2,1,1,6,-1,1,-1,3,6,5,1,1,0,1,-1,0,0,-1,0,0,0,0,0,0,0,4,1,4
201,893,2,0,5,2,1,1,7,2,2,-1,9,6,6,1,1,1,0,1,0,0,-1,0,0,0,0,0,0,0,0,-1,1
202,894,1,0,6,1,0,0,5,6,1,-1,6,6,-1,3,1,1,0,0,0,0,-1,0,1,0,0,0,0,0,0,-1,5
203,905,1,0,6,1,0,0,0,6,1,-1,2,6,6,1,1,1,0,0,0,0,-1,0,3,0,1,0,0,0,0,-1,5
204,907,1,0,6,4,0,0,6,5,1,-1,9,3,-1,1,1,1,0,0,1,0,-1,0,0,0,0,-1,0,0,0,-1,3
205,907,2,0,6,4,0,0,6,4,1,1,9,7,3,2,1,1,1,1,0,0,-1,1,0,0,0,0,0,0,0,-1,5
206,907,3,0,6,4,0,0,6,5,1,-1,9,4,6,1,1,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,-1,4
207,910,1,0,6,1,1,0,0,5,1,-1,1,4,3,1,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,4
208,913,1,1,6,1,0,0,6,4,1,-1,1,4,2,3,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,4
209,913,2,1,6,1,0,0,18,3,1,-1,1,5,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,5
210,925,1,0,4,1,1,1,6,4,1,-1,2,4,1,2,7,1,0,0,0,0,-1,1,0,2,0,0,0,0,0,-1,3
211,926,1,0,3,1,1,1,6,4,1,-1,6,7,6,1,1,0,1,0,0,0,-1,1,0,0,0,0,0,0,0,-1,5
212,927,1,0,2,4,1,1,16,3,1,-1,12,6,5,1,1,0,-1,0,0,0,-1,0,0,0,0,0,0,0,0,-1,2
213,938,1,1,6,1,0,0,0,-1,1,-1,4,3,4,1,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,5
214,938,2,1,6,1,0,0,2,-1,1,-1,2,5,4,1,1,0,-1,0,0,0,-1,0,0,0,0,0,0,0,0,2,4
215,944,1,0,6,1,1,0,0,3,1,-1,2,5,3,1,1,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,-1,1
216,944,2,0,6,1,1,0,7,4,1,-1,12,4,5,1,1,0,0,0,0,0,3,0,0,0,0,-1,0,0,0,-1,3
217,944,3,0,6,1,1,0,3,5,1,-1,9,5,5,1,1,0,1,0,0,0,-1,0,1,0,0,0,0,0,0,-1,5
218,945,1,0,4,2,1,1,2,5,1,-1,9,6,6,2,2,0,1,0,0,0,-1,0,0,0,0,0,0,0,-1,-1,5
219,948,1,0,5,2,0,1,6,5,1,-1,9,7,4,1,1,0,1,1,0,0,-1,0,0,0,0,0,0,0,4,-1,4
220,951,1,0,6,1,1,1,8,6,1,-1,7,7,5,3,1,-1,0,0,0,0,5,0,1,0,0,-1,0,0,0,-1,-1
221,958,1,0,4,1,0,1,7,2,1,-1,6,6,4,1,1,1,1,0,0,0,-1,0,0,0,0,0,0,0,-1,-1,2
222,972,1,0,3,2,1,1,2,4,1,-1,13,1,7,1,14,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,5
223,976,1,1,2,2,1,1,6,2,1,-1,1,3,4,1,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,1
224,979,1,0,6,4,0,0,6,3,1,-1,2,6,3,1,1,1,0,1,0,0,-1,0,0,0,0,-1,0,0,0,5,4
225,979,2,0,6,4,0,0,7,4,1,-1,2,5,5,1,1,1,1,0,0,0,-1,0,1,2,0,0,0,0,0,-1,5
226,979,3,0,6,4,0,0,15,3,1,-1,9,3,5,4,1,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,-1,3
227,992,1,0,1,1,0,1,6,2,1,-1,13,4,7,1,1,0,1,0,0,0,-1,1,1,0,0,0,0,0,-1,-1,4
228,1009,1,0,2,2,0,1,7,3,1,-1,12,6,2,1,1,1,1,0,0,0,-1,1,0,0,0,0,0,0,0,-1,1
229,1016,1,0,5,1,0,1,0,5,1,-1,9,5,3,17,1,0,1,1,0,0,-1,0,0,0,0,0,0,0,0,-1,2
230,1020,1,0,3,1,0,1,5,5,1,-1,9,-1,5,8,1,0,0,0,0,0,-1,1,1,0,0,0,0,0,0,-1,4
231,1034,1,0,2,2,1,1,6,2,1,-1,9,4,6,17,1,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,-1,-1
232,1037,1,0,3,2,1,1,5,5,1,-1,13,5,3,4,1,0,1,0,0,0,-1,0,0,0,0,-1,0,0,0,-1,2
233,1046,1,0,6,1,0,0,0,6,1,-1,4,2,3,9,1,0,0,0,0,0,-1,0,2,0,0,0,0,0,0,-1,3
234,1052,1,0,1,2,0,1,6,3,1,-1,11,6,1,1,8,0,1,1,0,0,-1,0,0,0,0,0,0,0,0,2,1
235,1053,1,0,6,1,0,0,5,5,1,-1,3,1,2,4,1,1,-1,0,0,0,-1,0,0,0,0,0,0,0,0,-1,1
236,1053,2,0,6,1,0,0,7,2,1,-1,2,4,2,1,1,1,1,0,0,0,-1,1,0,0,0,0,0,0,0,-1,1
237,1058,1,0,3,4,1,1,15,5,1,-1,4,6,4,1,1,-1,0,-1,0,0,-1,0,0,0,0,0,0,0,0,-1,2
238,1059,1,0,4,1,0,1,8,4,1,-1,10,6,6,1,1,1,1,0,0,0,-1,1,1,0,0,0,0,0,-1,-1,5
239,1064,1,0,4,2,0,1,18,4,1,-1,2,1,6,4,1,1,0,1,1,0,-1,1,0,0,1,0,0,0,0,-1,3
240,1066,1,0,4,1,1,1,2,4,1,-1,9,7,3,3,1,1,0,0,0,0,-1,0,0,0,0,0,0,0,-1,-1,4
241,1067,1,0,6,3,1,0,5,2,1,-1,13,4,4,1,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,3,2
242,1067,2,0,6,3,1,0,19,6,1,-1,2,7,6,1,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,1
243,1072,1,1,3,1,0,0,0,2,1,-1,2,5,3,1,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,1
244,1074,1,1,1,1,0,1,0,1,1,-1,1,7,1,1,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,1
245,1082,1,1,6,4,0,0,15,5,1,-1,1,6,4,16,1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,3,5
246,1082,2,1,6,4,0,0,19,4,1,-1,1,6,4,2,2,0,-1,0,0,0,-1,0,0,0,0,0,0,0,0,-1,3
247,1083,1,1,6,2,1,0,2,2,1,-1,4,5,2,1,1,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,-1,3
248,1090,1,1,6,4,0,0,18,1,1,-1,1,4,4,1,2,-1,0,0,0,0,-1,0,0,0,0,1,0,0,0,-1,4
249,1090,2,1,6,4,0,0,15,2,1,-1,2,5,7,4,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,5
250,1090,3,1,6,4,0,0,15,4,1,-1,1,3,1,17,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1,1
251,1091,1,0,6,1,1,0,18,2,1,-1,1,2,4,1,1,1,1,-1,0,0,-1,0,2,0,0,0,0,0,0,-1,4
252,1091,2,0,6,1,1,0,5,3,1,-1,9,6,2,2,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,4
253,1091,3,0,6,1,1,0,5,6,1,-1,12,7,4,1,1,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,-1,5
254,1106,1,0,2,4,1,1,6,2,1,-1,9,4,2,1,1,1,1,0,0,0,-1,0,0,1,0,0,0,0,0,-1,4
255,1119,1,0,3,1,0,1,6,4,1,-1,6,-1,7,2,1,1,1,0,0,0,5,0,0,2,0,-1,0,0,0,-1,3
256,1130,1,1,6,1,0,0,6,4,1,-1,3,6,4,1,6,0,0,0,1,0,-1,0,1,0,0,0,0,0,0,-1,4
257,1137,1,0,5,2,1,1,6,5,2,-1,3,3,5,1,1,1,1,0,0,0,-1,0,0,0,0,-1,0,0,0,-1,5
258,1141,1,0,2,1,0,1,0,3,1,-1,2,6,5,1,1,1,0,0,0,0,-1,0,0,0,0,-1,0,0,0,-1,4
259,1145,1,0,4,4,0,1,6,3,1,-1,2,2,4,2,1,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,3
260,1147,1,0,4,2,0,1,6,3,1,-1,2,7,5,3,1,0,0,1,0,0,-1,0,0,0,0,0,0,0,0,-1,3
261,1149,1,0,3,1,1,1,7,4,1,-1,1,6,4,14,1,0,1,0,0,0,-1,0,1,0,0,-1,0,0,0,-1,3
262,1155,1,0,2,2,0,1,7,3,1,-1,5,7,2,3,1,0,0,1,0,0,-1,1,0,1,0,0,0,0,0,-1,2
263,1162,1,1,6,1,1,0,8,5,1,2,1,1,3,1,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,4
264,1166,1,0,4,2,0,1,2,4,1,-1,2,5,3,1,1,1,1,1,0,0,-1,0,0,0,0,0,0,0,0,-1,3
265,1167,1,1,6,1,0,0,18,5,1,-1,5,4,5,1,1,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,-1,3
266,1167,2,1,6,1,0,0,6,5,1,-1,1,5,2,2,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,1
267,1169,1,0,3,2,0,1,7,4,1,-1,2,5,3,1,1,0,1,0,1,0,-1,0,0,0,0,0,0,0,0,-1,3
268,1173,1,1,6,2,0,0,6,3,1,2,1,3,2,1,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,2
269,1173,2,1,6,2,0,0,6,3,1,-1,18,6,3,1,1,0,1,1,0,0,-1,0,0,0,0,0,0,0,0,-1,3
270,1173,3,1,6,2,0,0,6,3,1,-1,4,1,4,1,1,0,0,1,0,0,-1,0,0,0,0,0,0,0,0,-1,3
271,1175,1,0,2,4,0,1,16,4,1,-1,13,-1,3,1,1,1,0,0,0,0,-1,0,0,0,0,-1,0,0,0,5,5
272,1176,1,0,2,2,1,1,7,3,1,-1,9,6,2,1,5,1,0,0,0,0,-1,0,0,0,0,-1,0,0,0,-1,5
273,1179,1,0,3,1,1,1,0,4,1,-1,9,6,2,1,1,0,0,0,0,0,-1,0,0,1,0,-1,0,0,0,-1,5
274,1183,1,0,5,1,0,1,7,5,1,-1,3,1,4,1,1,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,4
275,1189,1,1,6,1,0,0,2,5,1,-1,4,4,5,1,1,0,0,1,0,0,-1,1,0,0,0,0,0,0,-1,-1,1
276,1189,2,1,6,1,0,0,6,4,1,-1,13,5,2,11,1,0,0,0,0,0,-1,0,0,0,0,-1,0,0,0,3,1
277,1189,3,1,6,1,0,0,0,5,1,-1,9,5,7,9,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,3
278,1212,1,0,4,2,0,1,2,4,1,-1,3,4,1,1,1,1,0,0,0,0,-1,0,1,0,0,0,0,0,-1,-1,3
279,1213,1,1,2,4,0,1,15,1,1,-1,2,1,4,8,1,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,1
280,1215,1,0,6,1,0,0,6,5,1,-1,6,6,6,4,1,1,1,0,0,0,-1,0,0,0,0,-1,0,0,0,-1,-1
281,1215,2,0,6,1,0,0,6,5,1,-1,9,7,3,1,1,1,0,0,0,0,-1,0,0,0,0,0,0,0,-1,-1,2
282,1215,3,0,6,1,0,0,0,6,1,-1,2,7,6,8,6,1,0,0,0,0,-1,1,0,0,0,0,0,0,0,-1,4
283,1222,1,0,6,1,0,0,7,2,1,-1,6,4,5,1,1,1,1,0,0,0,-1,1,4,0,0,0,0,0,0,4,5
284,1222,2,0,6,1,0,0,18,5,1,-1,6,6,3,1,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,2
285,1235,1,1,6,1,0,0,6,1,1,-1,1,1,1,1,1,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,3
286,1242,1,0,3,1,1,1,5,4,1,-1,11,5,3,1,1,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,2
287,1244,1,0,6,2,0,0,8,5,1,-1,9,6,3,3,1,1,0,1,0,0,-1,0,1,0,0,-1,0,0,0,-1,3
288,1251,1,1,3,4,0,0,14,4,1,-1,2,3,1,1,1,0,0,1,0,0,-1,0,0,0,0,0,0,0,0,-1,3
289,1253,1,1,6,1,0,0,0,5,1,-1,1,5,1,1,1,0,0,1,0,0,-1,0,4,0,0,0,0,0,0,-1,-1
290,1253,2,1,6,1,0,0,6,4,1,-1,1,6,6,1,1,0,0,0,0,0,-1,1,0,0,0,-1,0,0,0,4,2
291,1253,3,1,6,1,0,0,8,4,2,-1,2,6,3,1,2,0,0,1,0,0,-1,0,0,1,0,0,0,0,0,3,3
292,1256,1,0,4,1,1,1,7,5,1,-1,2,7,4,7,1,1,0,0,0,0,-1,0,1,0,0,-1,0,0,0,-1,5
293,1257,1,1,6,1,0,0,0,6,1,-1,4,6,6,1,1,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,1
294,1259,1,0,6,3,0,0,6,5,1,-1,7,3,6,1,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,-1,5
295,1259,2,0,6,3,0,0,5,5,1,-1,2,1,6,1,1,1,1,1,0,0,-1,1,0,0,0,0,0,0,0,-1,3
296,1264,1,1,2,1,1,1,6,1,1,-1,1,4,1,2,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,4
297,1265,1,0,5,4,0,1,6,3,1,-1,2,1,-1,1,1,0,1,-1,0,0,-1,0,0,0,0,-1,0,0,-1,-1,-1
298,1274,1,0,3,2,0,1,7,3,1,-1,6,-1,2,5,1,1,0,1,0,0,-1,0,0,0,0,-1,0,0,0,-1,4
299,1279,1,1,6,1,1,0,0,5,1,-1,14,4,2,1,1,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,-1,4
300,1279,2,1,6,1,1,0,6,3,1,-1,1,2,1,1,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,1
301,1288,1,0,2,2,1,1,6,3,1,-1,1,6,6,1,1,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,4
302,1289,1,0,6,1,0,0,5,6,1,-1,13,1,6,2,1,1,0,-1,0,0,-1,0,0,0,0,-1,0,0,-1,-1,2
303,1289,2,0,6,1,0,0,18,4,1,-1,3,7,3,17,7,0,1,-1,0,0,-1,0,0,0,0,0,0,0,0,-1,5
304,1291,1,0,3,2,1,1,2,2,1,-1,9,1,4,1,1,0,0,-1,0,0,-1,1,0,0,0,0,0,0,-1,-1,1
305,1300,1,0,1,1,0,1,0,2,1,-1,2,6,5,17,1,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,-1,1
306,1306,1,0,4,4,0,1,12,3,1,-1,2,3,2,1,1,1,1,0,0,1,-1,0,0,0,0,0,0,0,0,-1,4
307,1319,1,0,4,2,0,1,18,4,1,-1,2,6,1,1,1,1,1,1,0,0,-1,0,0,0,0,0,0,0,-1,-1,1
308,1321,1,1,6,2,0,0,6,2,1,2,1,6,1,1,1,1,0,0,0,0,-1,0,0,0,0,0,0,0,-1,-1,1
309,1321,2,1,6,2,0,0,6,6,1,-1,1,4,4,4,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,4
310,1327,1,1,2,4,0,1,15,3,1,-1,2,2,4,1,1,1,0,0,0,0,-1,1,0,0,0,0,0,0,0,-1,3
311,1332,1,0,6,1,1,0,6,2,1,-1,2,6,5,2,1,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,-1,0
312,1332,2,0,6,1,1,0,8,6,1,-1,2,6,3,4,1,0,-1,-1,0,0,-1,0,0,0,0,0,0,0,0,-1,4
313,1332,3,0,6,1,1,0,6,2,1,-1,13,5,4,1,1,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,-1,4
314,1336,1,0,2,2,1,1,8,4,1,2,9,7,4,1,1,0,0,0,0,0,-1,0,0,0,0,-1,0,0,-1,-1,5
315,1340,1,1,3,1,1,1,6,2,1,-1,2,3,3,4,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,-1
316,1341,1,0,1,2,0,1,6,1,1,-1,2,6,6,2,1,1,0,0,0,0,-1,1,0,0,0,0,0,0,0,-1,3
317,1344,1,0,6,1,0,0,7,2,1,-1,6,4,5,1,1,1,-1,1,0,0,-1,1,0,0,0,0,0,0,-1,-1,1
318,1344,2,0,6,1,0,0,4,5,1,-1,2,6,4,1,1,1,0,0,0,0,-1,1,0,0,0,0,0,0,-1,-1,5
319,1344,3,0,6,1,0,0,0,5,1,-1,3,1,3,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,-1,1
320,1353,1,1,6,4,0,0,15,4,1,-1,1,4,6,1,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,1
321,1353,2,1,6,4,0,0,6,4,1,-1,1,2,6,1,1,0,0,1,0,0,-1,1,0,0,0,0,0,0,0,-1,5
322,1355,1,0,2,1,1,1,2,3,1,-1,11,6,3,2,1,0,0,1,0,0,-1,0,1,0,0,0,0,0,0,-1,3
323,1360,1,0,6,4,1,0,0,3,1,-1,2,5,4,1,1,1,0,0,1,0,-1,0,0,0,0,0,0,0,0,-1,1
324,1360,2,0,6,4,1,0,6,5,1,-1,13,4,2,1,1,0,0,0,0,0,-1,0,0,0,0,-1,0,0,3,-1,3
325,1360,3,0,6,4,1,0,6,4,1,-1,12,6,6,1,6,1,0,1,0,0,-1,0,1,0,0,0,0,0,0,-1,1
326,1371,1,0,6,1,1,0,0,6,1,-1,2,5,6,2,1,0,-1,0,0,0,-1,1,0,0,0,0,0,0,0,-1,4
327,1371,2,0,6,1,1,0,2,5,1,-1,2,7,6,1,1,1,1,0,0,0,-1,0,0,1,0,0,0,0,0,-1,4
328,1371,3,0,6,1,1,0,6,6,1,-1,6,7,6,1,1,1,1,0,0,0,-1,0,0,0,0,0,0,0,0,-1,1
329,1377,1,0,1,1,1,1,2,2,1,-1,11,6,5,4,1,0,-1,0,0,0,-1,0,0,0,0,0,0,0,0,-1,5
330,1377,2,0,1,1,1,1,2,1,1,-1,2,3,6,3,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,-1
331,1388,1,0,2,2,1,1,6,4,1,-1,8,6,5,1,1,1,0,0,0,0,-1,0,0,1,0,0,0,0,0,-1,2
332,1390,1,1,6,1,0,0,0,4,2,-1,1,2,4,1,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,4
333,1392,1,0,6,1,0,0,7,6,1,-1,2,5,4,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-1,1
334,1395,1,0,3,2,0,1,6,4,1,-1,2,5,7,1,1,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,-1,3
335,1403,1,0,6,1,0,0,7,2,1,-1,9,4,2,1,1,1,1,1,0,0,-1,0,0,0,0,0,0,0,0,-1,-1
336,1406,1,0,2,1,0,1,2,2,1,-1,2,-1,1,2,1,0,0,1,0,0,-1,0,0,0,0,0,0,0,0,-1,4
337,1410,1,0,6,1,1,0,6,3,1,-1,1,7,7,4,1,0,1,1,0,0,-1,1,0,0,0,0,0,0,0,-1,1
338,1414,1,0,6,1,1,0,6,4,1,-1,4,5,-1,1,7,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,2,2
339,1414,2,0,6,1,1,0,18,5,1,-1,6,4,3,1,9,1,0,0,0,0,-1,0,2,0,0,0,0,0,0,-1,5
340,1416,1,1,4,4,0,1,16,3,1,-1,2,4,4,1,1,1,0,1,0,0,-1,0,0,0,0,0,0,0,0,-1,3
341,1425,1,0,4,1,0,1,6,2,1,-1,1,3,3,1,1,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,-1,1
342,1440,1,1,6,1,0,0,6,1,1,-1,1,5,5,1,1,1,0,1,0,0,-1,1,0,0,0,0,0,0,0,-1,1
343,1444,1,1,4,1,0,1,0,4,1,2,1,7,7,1,1,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,-1,2
344,1466,1,1,6,1,1,0,6,4,1,-1,1,5,5,1,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,1
345,1466,2,1,6,1,1,0,2,6,1,-1,1,2,6,1,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,4
346,1466,3,1,6,1,1,0,2,5,1,-1,1,1,7,2,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,2
347,1469,1,0,4,1,1,1,6,4,2,-1,6,3,6,1,6,1,0,0,0,0,-1,1,0,0,0,0,0,0,0,-1,2
348,1479,1,0,4,2,0,1,2,3,1,-1,2,3,4,1,2,0,1,0,1,0,-1,0,0,0,0,-1,0,0,0,-1,3
349,1481,1,0,1,1,0,1,7,2,1,-1,2,6,7,13,1,1,0,0,0,0,-1,0,0,0,0,0,0,1,0,4,2
350,1482,1,0,5,2,1,1,6,2,1,-1,15,3,1,1,1,1,1,0,0,0,-1,0,0,0,0,0,0,0,0,-1,1
351,1484,1,1,2,2,0,1,0,2,1,-1,1,4,3,1,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,2
352,1491,1,1,3,4,1,1,15,3,1,2,14,6,4,2,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,1
353,1502,1,0,2,1,0,1,2,3,1,-1,1,6,3,1,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,1
354,1503,1,0,3,2,0,1,6,-1,1,-1,2,7,4,4,1,1,1,0,0,0,-1,0,0,2,0,-1,0,0,0,-1,4
355,1513,1,1,6,1,0,0,8,6,1,1,1,4,3,1,1,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,-1,1
356,1513,2,1,6,1,0,0,0,5,1,-1,1,5,2,1,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,2
357,1521,1,0,2,1,1,1,0,1,1,-1,9,6,6,1,1,0,0,0,0,0,-1,0,0,0,0,-1,0,1,-1,-1,3
358,1530,1,0,6,4,1,0,12,5,1,-1,2,6,4,2,1,0,0,0,0,0,-1,0,1,0,0,-1,0,0,0,-1,5
359,1530,2,0,6,4,1,0,12,5,1,-1,9,6,4,1,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,5
360,1534,1,0,1,1,0,1,2,3,1,-1,3,6,1,1,1,1,-1,1,0,0,-1,0,0,0,0,0,0,0,-1,-1,3
361,1549,1,0,5,1,0,1,3,-1,2,-1,13,5,3,1,1,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,-1,3
362,1559,1,0,1,2,0,1,8,5,1,-1,9,2,4,4,1,1,0,0,1,1,2,1,4,0,0,0,0,0,0,-1,3
363,1564,1,1,6,1,1,0,0,4,1,-1,1,4,2,2,1,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,-1,2
364,1564,2,1,6,1,1,0,6,6,1,-1,4,6,2,3,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,1
365,1564,3,1,6,1,1,0,0,5,1,-1,4,3,5,1,1,0,-1,0,0,0,-1,0,0,0,0,0,0,0,0,-1,5
366,1578,1,0,4,2,0,1,7,5,1,2,2,7,2,1,1,1,1,0,0,0,-1,1,0,0,0,0,0,0,0,-1,3
367,1582,1,1,6,1,1,0,8,5,1,-1,1,2,5,1,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,1
368,1582,2,1,6,1,1,0,6,6,1,-1,5,4,2,1,1,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,-1,1
369,1586,1,0,5,1,1,1,7,-1,1,-1,6,1,7,2,1,0,1,0,0,0,-1,0,0,0,0,0,0,0,-1,-1,5
370,1594,1,0,2,2,0,1,2,2,1,-1,9,7,1,2,1,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,4
371,1596,1,1,6,1,1,0,0,6,1,-1,1,3,2,2,2,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,1
372,1596,2,1,6,1,1,0,8,5,1,-1,7,3,2,1,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,5
373,1596,3,1,6,1,1,0,6,1,1,2,1,3,3,8,1,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,-1,5
374,1599,1,1,6,1,1,0,6,4,1,-1,5,6,6,3,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,2
375,1599,2,1,6,1,1,0,6,5,1,3,12,6,6,1,1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,-1,-1
376,1599,3,1,6,1,1,0,2,4,1,-1,1,4,1,17,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,3
377,1614,1,0,6,1,1,0,6,6,1,2,2,7,6,1,1,1,0,0,0,0,-1,0,2,0,0,-1,0,0,0,-1,5
378,1619,1,1,6,1,0,0,6,1,1,-1,2,7,7,1,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,1
379,1619,2,1,6,1,0,0,6,5,1,-1,1,4,3,1,1,1,1,1,0,0,-1,0,0,0,0,0,0,0,0,-1,5
380,1619,3,1,6,1,0,0,6,1,1,-1,1,4,3,11,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,-1,-1,1
381,1627,1,0,3,4,0,1,2,3,1,-1,11,6,1,2,1,0,1,1,0,0,-1,0,0,0,0,0,0,0,0,-1,4
382,1633,1,0,6,1,1,0,7,5,1,-1,11,1,6,1,1,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,-1,4
